text,source,split
i like my women like my wine aged <number> years and stored in the cellar,ImplicitHate-stg2-irony,all
why are aspirins white ? because they work,ImplicitHate-stg2-irony,all
how do you make a jew prematurely ejaculate ? pay for dinner,ImplicitHate-stg2-irony,all
"is the glass half full or half empty ? i really do n't know , because there 's different ways to look at it : - optimism : the glass is half full . - pessimism : the glass is half empty . - feminism : the glass is raping me .",ImplicitHate-stg2-irony,all
what is the difference between a feminist and a suicide vest ? i can turn on a suicide vest .,ImplicitHate-stg2-irony,all
what 's the difference between a jew and a bullet ? a bullet can escape the chamber,ImplicitHate-stg2-irony,all
"what phrase do black men always love to hear ? "" you are not <allcaps> the father ! """,ImplicitHate-stg2-irony,all
how do you starve a black man . <repeat> put his food stamps under his work boots .,ImplicitHate-stg2-irony,all
"you loose your black friend in the dark , where do you lose your muslim friend ? in an explosion",ImplicitHate-stg2-irony,all
what 's the worst thing about being told you have alzheimer 's ? it dosen't happen at once,ImplicitHate-stg2-irony,all
what 's black and white and rolls down a hill ? a maori and a seagull fighting over a fish head .,ImplicitHate-stg2-irony,all
fat chicks . <repeat> make uggs look like socks .,ImplicitHate-stg2-irony,all
why do negros dance to the left ? because they have no rights .,ImplicitHate-stg2-irony,all
what is the difference between a black person and a bench ? at least a bench can support a family,ImplicitHate-stg2-irony,all
"a black woman has seven sons ; jerome , jerome , jerome , jerome , jerome , jerome and jerome . how does she distinguish between them ? by their last names .",ImplicitHate-stg2-irony,all
how do you pickup a jewish girl ? broom and dustpan .,ImplicitHate-stg2-irony,all
what is the usual woman 's response to a black guy 's pickup line ? rape ! <allcaps>,ImplicitHate-stg2-irony,all
my weed is like the qur'an . <repeat> i burn it until i get stoned .,ImplicitHate-stg2-irony,all
what do you call a muslim feminist ? dead .,ImplicitHate-stg2-irony,all
"so the federal government said we are no longer allowed to call people from indiana "" indianians "" . <repeat> now we must refer to them as "" indyots "" .",ImplicitHate-stg2-irony,all
"why do black people take so long to check out at the grocery store ? mixers in one transaction , booze in the other",ImplicitHate-stg2-irony,all
alabama where eharmony and ancestry are the same website .,ImplicitHate-stg2-irony,all
"when i was in t - ball as a kid , i could tell my coach was catholic as soon as i joined the team from the way he molested me the same way my priest did . i mean like to a t.",ImplicitHate-stg2-irony,all
"Oh my God! Yea, that shooting at Haas last week was so crazy! I feel like I go to a ghetto school now!",ImplicitHate-stg2-irony,all
"No offense, but that's seriously gay.",ImplicitHate-stg2-irony,all
I SAID A NORMAL NAME......AMERICAN!!,ImplicitHate-stg2-irony,all
If you can keep your head whilst everyone else around you is losing their's... Than you're probably in an Arabic country fighting for Isis.,ImplicitHate-stg2-irony,all
"Women are like wine: I can only afford the really cheap ones that have the big, ugly boxes that leak.",ImplicitHate-stg2-irony,all
The Jews use to laugh They thought it was just a joke They're not laughing now -Adolf Hitler,ImplicitHate-stg2-irony,all
Check out CBSN On Assignment on CBS at 9pm they are gonna tell moslem kids its not right to cut peoples heads off... could be funny,ImplicitHate-stg2-irony,all
How dare I suggest boys' suffering needs attention too,ImplicitHate-stg2-irony,all
"Shower Thought: If feminism is cancer, is that why ladies afflicted with it often lose their hair?",ImplicitHate-stg2-irony,all
"After watching the clip on ""Mansplaining"" I would like to introduce the term ""Vaginapology"" I believe this is self-explanatory.",ImplicitHate-stg2-irony,all
"Brace yourself, Christmas is coming soon Get your GF now or they will run out of supply",ImplicitHate-stg2-irony,all
"There should be a modernized version of ""The Boy Who Cried Wolf"" called ""The Girl Who Cried Rape""",ImplicitHate-stg2-irony,all
Every woman claims she was raped or sexually harassed in her past They are advertising their desirability to Chad.,ImplicitHate-stg2-irony,all
"Women don't like being treated equally to men, sees having to pay child support as oppression.",ImplicitHate-stg2-irony,all
REMINDER: femoids would rather fuck ABUSIVE CHADS than an incel But don't forget that your personality is the problem.,ImplicitHate-stg2-irony,all
"Seeing prostitutes is morally wrong, but being one is not Why do women defend prostitutes while at the same time judging men for seeing them?",ImplicitHate-stg2-irony,all
I wonder how many females I raped today I spent a lot of time on the subway as a sub 3 and inevitable looked at some females and might have made phisical contact when the train was full,ImplicitHate-stg2-irony,all
If men are so privileged and women have it so hard why are so many men choosing to live as females?,ImplicitHate-stg2-irony,all
"The West has let Islam take over our countries. This is why we are accepting them, we are already corrupted.",mconan,train
Muslims in Britain vote for the Labour party. This is why the problem of antisemitism is not solved. It is a mathematical fact!,conan,train
Jews secretly run our government.,mconan,train
Feminism is the ideology which suggests that men are nothing but trouble and should be subsumed under the rule of women.,mconan,train
"Ignorant People Dont dislike Islam, The More you start knowing about it the More abhorrence you become towards it.",youtube,train
Glad not all men are like that and sad some women are like this... https://t.co/dwvsks2KnK,hateval,train
"I suppose they 're trying to be funny , but it 's really just an effort to continue demonizing Germans and propagating the Holocau $ t .",wsf,train
What has feminism ever done for you?,mconan,train
It'd just be nice if they could stay in the Middle East where they belong.,youtube,train
White kids need to interact with kneegrows and other non white kids or they 'll be lost in the real come the time they leave home ...,wsf,train
I think the UK is more of a lost cause than the US. london has made tons of concessions to non whites .,wsf,train
They have been taking advantage of our over-welcoming nature for far to long .,wsf,train
"Immigrants steal our jobs, and they're leaving on our welfare.",mconan,train
"@simplecotton11 RT #WeThePeople need @realDonaldTrump's actions to start backing up his words with real Conservative actions and results. Not the RINO shit coming out of #Congress, RINOs, McConnell, Ryan, Pence, Brady, & the Koch Brothers. #USA #Americans",hateval,train
"I'm not homophobic, but when the Lord uses the word love it is never about a homosexual.",mconan,train
The gay mafia objective is to convert us all to homosexuality.,mconan,train
Immigrants come here to get taxpayer funded benefits and then want to live in our houses.,mconan,train
They dont have a home cause we took it for their oil.,youtube,train
Why should we try to civilize that which cannot be domesticated or civil ?,wsf,train
Only 8% is a real refugee,mconan,train
A Muslim is loyal only to Allah (as a comment in relation to election for public office etc.).,conan,train
How much longer are we going to wait for them to take care of themselves ?,wsf,train
"For all the people who believe that without migration NHS cannot do it, I would like to tell you that we have already done it in history! (precisely before the 90s and before Tony Blair)",mconan,train
How women have damaged the DNA of men and atrophied their own DNA?,youtube,train
"If only women behaved like men wanted and didn't fight back, 10% of so called ""sexual assaults"" would be solved.",mconan,train
You Anglo-Americans are all welcome to England if you can perform the ' small ' task of riding London of it 's ethnics !,wsf,train
The Jewish are different from other people.,mconan,train
Children cannot be bought.,mconan,train
Apparently the Jews ca n't take it when the truth is spoken about them .,wsf,train
They said they didn't see any scenario where Islam will take over Europe.,youtube,train
People with physical disabilities are always complaining about accessibility.,mconan,train
The link in my sig lne `` Christian Identity and Identifying the jew '' explains this,wsf,train
My wife had to spend time at the UP Hospital in Philadelphia - thank God I was licensed to carry in Pa. Downtown Philadelphia is becoming a cesspool .,wsf,train
It is easier for other races to follow the herd but not Whites .,wsf,train
"Jews insist that they are a peculiar people, in need of a special treatment.",mconan,train
So they can get reparations for their great grand parents ' `` suffering '' plus more .,wsf,train
Almost all Muslims in the UK are jobless and choose not to work.,conan,train
"Sometimes I wonder if it is Because Whites are so much smarter that they find it harder to run together , as opposed to , independently .",wsf,train
"All the migrants in the world cannot replace the hard-working, native-born citizens of our country.",mconan,train
Don't you think that women are complaining a bit too much?,mconan,train
"This is the new normal. We accept homosexuality in our schools and in our neighbourhoods. We accept it in our workplaces and in our houses. What is the problem? No problem, if we are not interested in a decent society.",mconan,train
"Also Gays, Feminists anf athiests won't be persecuted, as it is against islam to kill civillians unless as an act of defense, or if they are criminals.",youtube,train
It is n't enough that we support mesico now we have to support africa .,wsf,train
women play the victim.,mconan,train
"Micheal Hester, Remember in the 15th Century, when muslims ruled Spain?",youtube,train
Would anybody agree if I moved to their house and told them: you have to do things my way now.,youtube,train
@EmmanuelMacron Hello?? Stop groping my nation.Schneider: current migrant crisis “represents a plan orchestrated and prepared for a long time by international powers to radically alter Christian and national identity of European peoples.”http,hateval,train
Sort of a back handed compliment that the anti-Whites are so keen to come on here and tell us that all is lost - in their heart of hearts even they must know that what they have constructed is only temporary and all will be ripped down some day .,wsf,train
More than half of the prisoners in our jails are foreigners,mconan,train
Mentally disabled people have it so easy.,mconan,train
@KamalaHarris @NancyPelosi@RepMaxineWaters @SenSchumerAnd you want open borders and more immigration?? @seanhannityMoment seven masked illegal immigrants storm jewelry store in Texas https://t.co/J5rGl1h87A @MailOnline,hateval,train
"Take it slow then gradual , hell make them watch MTV for a few hours it 's the same thing as animal planet. and just gradually introduce them to your views .",wsf,train
"Oh wait thats what the whites are doing for them , kind of like a zoo ?",wsf,train
I stumbled n this by accident Absolute savages and yet you will have all the liberal women saying how great multiculturalism is and we are all the same Le TÃ © lÃ © gramme - France - Montpellier ( 34 ) .,wsf,train
Jews love to gamble.,mconan,train
"UK Education Secretary: ‘All children from the age of 4 will have mandatory lessons on same sex relationships.’ – This is not about Education, this is about willingly confusing and indoctrinating kids and preventing them from developing their personalities.",mconan,train
"This is the false front which jews present to the world , but jews are quite varied in their opinions and beliefs .",wsf,train
"HOW REFRESHING! In South Korea, there is no such thing as 'political correctness"" when it comes to dealing with Muslim refugee wannabes https://t.co/ZPvIrX1qiy via @barenakedislam",hateval,train
The vast majority of Muslims in the UK are unemployed.,mconan,train
I guess I would be destined for the gas chambers .,wsf,train
The world was fine before religion.,youtube,train
We are not allowed to celebrate Easter as a Christian festival for fear of offending Muslims.,conan,train
We are ruled by a small Jewish elite that exploit the weak.,mconan,train
The thing that concerns me is that he got a house off the council thats a house that a Irish family should have got .,wsf,train
Then we will see who is afraid to leave thier homes after dark or venture into the wrong ' hood .,wsf,train
Muslims living in the UK contribute nothing to our society.,mconan,train
Thank you Sheldon for understanding Geert he is right we need to wake up put politicaly correctness in the garbage.,youtube,train
Muslims cannot add any value to our culture.,conan,train
"What the hell are you talking about? Arabs are different, they don't even speak English.",mconan,train
"A recent poll from yougov indicate that westeners do not consider Islam as good as other religions, and for this fact Islam is unsuitable with western values.",conan,train
I love white people! I am not interested in anyone else!,mconan,train
"Afro-European?? We in UK are white, this just not makes sense.",mconan,train
"If I cannot go to their countries and build a church, why should they come to our countries and build mosques?",conan,train
Jews control Hollywood.,mconan,train
you dont see westerners going to islamic countries and trying to practice western culture!?,youtube,train
Canada is an immigrant country Don't change it to refugee country please,hateval,train
Black folks don't know who their dads are.,mconan,train
"""25% of the population of Belgium are Muslims""?!?!",youtube,train
I saw a white and a black couple the other day and nearly went ballistic and got enraged .,wsf,train
Ever hear of the swiss minaret ban?,youtube,train
"Our government forgot about our Christianity? For long time we fought Muslims, putting an end to their brutality. And now we support them? How could we do such a thing? Soldiers must solve this problem, because this is the real conflict.",conan,train
Jews are the real communists. They control the world.,mconan,train
I wonder why the Jewish Media always pretends that all the blood thirsty third world savages are victims and it is all Whitey 's fault ?,wsf,train
Immigrants speak funny.,mconan,train
"Jews control the banks, Hollywood, the highest offices of government, and most churches. They rule our society.",mconan,train
South Africa has returned to the Stone Age in 20 years .,wsf,train
Gypsies are not like us.,mconan,train
She likes big houses now she can accommodate lots of illegal immigrants https://t.co/Io9z4AXpDF,hateval,train
Wasn't there something like a big bang in which a burrito exploded and all the beans flew everywhere and started reproducing exponentially ?,wsf,train
The only Mexican in town has since moved out and kids can now leave their bicycles in the yard without fear .,wsf,train
Lost - but happy ! Merkel co. has not realized who the reality really is. Poor Germany which want go on to love refugees. https://t.co/cqDtwYUaVU,hateval,train
Jews own most corporations and banks. They own most movie studios and cable companies.,mconan,train
"What do Jewish want in return for their allegiance to the state? Free healthcare, education, housing and employment.",mconan,train
Jews run the world.,mconan,train
The only thing that they care about is welfare and mooching of all the rest of us .,wsf,train
Black people are much more likely to be involved in criminal activities such as drugs and crime.,mconan,train
@CPC_HQ NO. Our immigration system MUST act in the ethnic interests of the founding people and NOT change the racial demographic makeup like it is intentionally doing.Denying Whites their right to survive as separate nations and defend their racial inter,hateval,train
"I agree, but how would you do so? Perhaps at the expense of our veterans or old people like me? If we give them everything we'll be left with nothing.",mconan,train
"What is feminism? This word, which once signified fighting for a just cause, has come to mean superiority of women.",mconan,train
Thank Odin they do n't try to come in the modern day .,wsf,train
The have no concept of honour or of having respect for the feelings of others .,wsf,train
Only places my wife can drive are to restaurants and grocery stores,hateval,train
"Sunnan abu dawud 38.4450 says that if a person does sex with an animal, there will be no sentence for this act.",conan,train
"A woman should be aloud to wear what she wants , its a little thing in the Western world we like to call Freedom .",youtube,train
"There's a place for Poles , it 's called Poland .",wsf,train
Gypsies get the priority for council houses.,mconan,train
"If the Jews are allowed to decide for everyone the correct version of history , I 'm sure they 'll eventually re-write the history around Jesus Christ .",wsf,train
Do you really want to redefine marriage?,mconan,train
Faggots get easily offended by whatever we say to them.,mconan,train
As Hispanic and Negro populations increase test score averages will decrease .,wsf,train
Anyone with half a brain can figure out that the Holocaust never happened.,mconan,train
"At the link just below , I 've been urging our brothers and sisters in South Africa to run that message or a similar message on that site every month : Malaysians , Venezuelans , Chinese let White House broadcast their agendas",wsf,train
Since when are we doing well with Muslims?,mconan,train
@Daily_Express there will be bitterness in the Uk when you sleep rough look up and see refuges walk into houses violence isn't just migrant,hateval,train
Immigrants are coming to the U.S. only as couples to have babies here.,mconan,train
We have become a nation of immigrants.,mconan,train
@MailOnline The other side of the coin is how many migrants got housing in the first place tragedy or no Tragedy will we get new housing no!,hateval,train
"Feminism is all about equality. But this does not mean that they are equal to men. Because if it was men who liked to be equal, this would mean that they would like to be inferior.",mconan,train
"Feminists want women ruling men, that's all.",mconan,train
@Lots_Of_Fun_69 @ljbeebe You can have a decent society that works properly or you can have scores of illegal immigrants; you can NOT afford both. Plain and simple. ðŸ‡¨ðŸ‡¦ðŸ‘µ https://t.co/EOEms8A4AK,hateval,train
"As the saying goes , you can take the ape out of the jungle , but you ca n't take the jungle out of the ape .",wsf,train
Depending on which part of Scotland you 're going to I might have some bad news for you about the Kaffirs .,wsf,train
Islam - Silence is tacit acceptance. Raise your voice before it is too late!,conan,train
It 's just the way they are .,wsf,train
Only White people can be truly 'European'.,mconan,train
Lack of compassion seems to go hand and hand with lack the of White blood .,wsf,train
"We have a lot of issues in the UK, and now we are also paying NGOs to rescue migrants. How many other financial scandals still have to be annouonced to the tax payers?",mconan,train
"The British people should use those houses, not immigrants.",mconan,train
Why taxpayers should be burdened with expensive legal process for illegal refugees?Your opinion?,hateval,train
The Jews control Hollywood.,mconan,train
I would like to ask all these people supporting the idea that the NHS couldn't survive without migration how did it do it before mass migration and Tony Blair's migration policies in the 1990s.,mconan,train
"#Czechia Zeman labeled this disturbing attitude practiced by West EU leaders as “cowardice masquerading as tolerance”.But also migration pimps @AmnestySlovenia, other NGOs begin intimidation campaigns directed at border guards in Slovenia, Croatia.Europe must support the guards https://t.co/ZacaqpHV9K",hateval,train
"Im living in Burnaby , all i see is Chinamen everywhere ... what happened to the great colony built by the British Empire ?",wsf,train
"Denmark : 2.3 ( 2001 ) , 1.1 ( 2002 ) , 0.9 ( 2003 ) , 0.6 ( 2004 ) . ( assuming population of 5.4 million ) Good job Denmark !",wsf,train
Nazi were not that bad as we depict them. EU should stop blaming them.,mconan,train
"""christians are pro israel !"" LOL honey.",youtube,train
I do like the outfit they dressed the simian in ; he looks so regal,wsf,train
It is strange how now the majority of 'Easter Eggs' are named 'Chocolate Eggs'. Maybe this change happened because of the Muslims in our country? The companies do not respect our culture!,conan,train
We are looking into building `` mud free zones '' by way of taking over key locations and building a refuge for our racial kindred .,wsf,train
My wife showed me a Kibble 's - n - Bits commercial last night wherein a mixed couple was presented as `` normal . '',wsf,train
"Jews are ruling the World, there is plenty of evidence.",mconan,train
"Whenever Islam is threatened by another religion, it will rise up and take over the world.",mconan,train
"Shouldn't we concentrate on helping ourselves, rather than the physically challenged people?",mconan,train
"In fact , if you buy California fruit , you have tasted illegal alien DNA .",wsf,train
"Right now when I think of WASP 's , I think of New England liberals who have never had a taste of diversity in their life .",wsf,train
The comments section was disabled at Fox News for this article. That could mean the perpetrator is an immigrant or from an immigrant background. But maybe not. Could be a sick white person as well. Evil comes in all colors.,hateval,train
"There are too many differences between Muslims and us, for example Muslims have different laws from us.",conan,train
Feminists are against the interests of the men.,mconan,train
Migrants without permission to stay can still access our welfare,mconan,train
You are right: A religion of PIECE.,youtube,train
We have too many foreigners in our country and i fear for the future of all English people .,wsf,train
And here 's what David Irving 's site offers on Hitler 's Table Talks .,wsf,train
Hitlerjugend Quex Der Ewige Jude Jude Suss Those are some movies the Nazi 's made and are very good and informative .,wsf,train
"The only purpose of Islam is to control, Muslims must follow the Koran, they cannot do anything else. Islam does not give space to creativity and freedom.",conan,train
Can't they trade her for 5 illegal immigrants? https://t.co/1YSh9DBQiL,hateval,train
Children should learn about gender identity and sexual orientation from their families rather than in class from LGBT fundamentalist.,mconan,train
Jewish folk are different.,mconan,train
I dont see them spreading to other countries spreading their hate speech.,youtube,train
We cannot even celebrate Christmas in our own country for fear of offending Muslims.,conan,train
Muslims are building Mosques everywhere!,mconan,train
"Jews control the world's news media, Hollywood, the highest offices of education and most important of all, the highest courts of law.",mconan,train
Is it really ok to date someone of the same sex? I find it highly questionable.,mconan,train
"Jews control the financial world, Hollywood, academia, and most importantly: government.",mconan,train
Germany: Islamic-inspired children’s park in Berlin to introduce children to Islam and the Islamic culture of the refugees - Free Speech Time - https://t.co/JTLoPKkZg3 @ISupport_Israel,hateval,train
"We are told that Sharia Law is not the law of the land in the UK, however there is a secret plot to take over our secular state.",mconan,train
@ericuman @ggreenwald @gingerthomp1 How about holding parents responsible for breaking the law and endangering their children by illegally crossing the US border! Catch and release is not a solution it's art of the US immigration problem!,hateval,train
Adopt their musical style and hand gestures and you poison your own soul .,wsf,train
I think it is a bit late to think to look after the safety and the future of white people in South africa .,wsf,train
"Immigration would be good, if it made us richer.",mconan,train
"Hi Im tv free do n't have kids yet reading mending , sewing , menting board games radio study extra curricula actives Good on you for planning a FREE jewv existence",wsf,train
"I stopped there one day looking for a job for my holidays , and I left immediately when I saw it : you can barely find a straight person there in summer .",wsf,train
Migrants steal our jobs.,mconan,train
Just because we can `` breed '' does n't mean we should .,wsf,train
Migrants are just happy-go-lucky people who do not take responsibility for their actions.,mconan,train
I would question this DUMBER then DUMB interviewer what's so bad about pigs and apes anyway?,youtube,train
Jews control the US government.,mconan,train
will Allah reward me with Virgins in heaven?,youtube,train
The goods that England offers should belong to us. Not to people who do not contribute to the state,mconan,train
They're coming out of the woodwork to oppose white unity and White History Month .,wsf,train
"So what was that about a ""religion of peace""?",youtube,train
Muslims come straight out of the Middle East to rule our country.,mconan,train
"Jews control the banks, Hollywood, the highest offices of government, the highest sports teams, the highest fashion labels, the highest music labels.",mconan,train
99% of Muslims in the UK are unemployable and refuse to work.,conan,train
@DiamondandSilk @twins2cool My question to Obama & the libs: Do you leave your home's door wide open when you sleep so that anyone can walk in? Or do you keep it locked so that if someone tries to enter they have to knock so that you can find out who they,hateval,train
"Jews can be bribed with public money, this is called bribery.",mconan,train
There is NO equivalence between Islam & other religions.,youtube,train
Muslims have privileges that we do not have.,conan,train
"All versions of Islam have Sharia law, thus, they are all extreme. Not all Muslims are engaged in actual violences, but every Muslim knows that jihad is the core of their religion, and they all support it.",mconan,train
"If it 's brown , flush it down .",wsf,train
"I like to listen to this preacher , but why do black prreachers always have to scream .",wsf,train
The holocaust never existed except in the minds of the people who believed it .,wsf,train
Women have it so easy. They stay home and have babies.,mconan,train
The goverment is making law exclusively for black people. Affirmative action is just a tool for oppressing white people.,mconan,train
"why should we change the way we live, in a country that my ancestors died for, just for these immigrants to come in and demand change.",youtube,train
We have become too cosmopolitan and tolerant.,mconan,train
They always think they are somehow exempt from the rules,wsf,train
leave our young people alone and their benefits out come the EU act outwith its remit as most of the migrants are from the Middle-East,hateval,train
Maybe the UN could talk to those asian and african nations responsible for 90%+ of the pollution in the oceans' instead of insisting on this bullshit about climate change.,mconan,train
"@CanBorder @rcmpgrcpolice And meanwhile as they bicker our lettuce strainer of a border sees well dressed and outfitted ""refugees"" (code for country shoppers), other illegals and undocumented crossing the border daily... https://t.co/ghVM5IZviU",hateval,train
What is the point of loving someone if you cannot love in a heterosexual way?,mconan,train
"Immigrants steal our jobs, they're not interested in improving our lives.",mconan,train
"I almost forgot: I buy my Korans at Walmart, in the double ply, quilted version.",youtube,train
The Muslims there do not want to assimilate properly into European societies and even call for Sharia law.,youtube,train
Why would I want to contribute to the Kneegrow and spic 's wellbeing ?,wsf,train
Don't they realise that they are just workforce to us?,mconan,train
Our children will be more likely to become radicalised if they are taught that all people are equal.,mconan,train
So whats the problem don't you want a world of peace ???,youtube,train
It is one law for Muslims and another law for us.,conan,train
Watch: Germany embraces the Sharia and allow refugees to marry child - Free Speech Time - https://t.co/AOOZWTF12m @ISupport_Israel,hateval,train
"Illegal immigrants from Bangladesh,Afg r playing havoc in India.High time Mamta&amp;Immigration office take a note,if they have any concern",hateval,train
A woman's place is with her husband or his family.,mconan,train
Migrants are just happy-go-lucky people who do not take responsibility for their actions. If you want to live here you have to work.,mconan,train
"I forsee a big civil war in Europe in the future, because the Muslims will not leave quietly.",youtube,train
A lot of white women are trying to create danger by drawing these other people into our countries .,wsf,train
"If you want to hear what a black `` intellectual '' ( lol ) sounds like , check out the woman in this video trying to debate Dr. William Shockley .",wsf,train
Blacks do not want to work,mconan,train
Last time I checked it was not the 19 'terrorists' who told norad to stand down (dick cheyney).,youtube,train
"Instead of developing, they are producing cheap and well educated laborers for the west...",youtube,train
"Jews are different from non-Jews not because of their beliefs, but because of their physical nature. “Jewishness” is inherited through blood.",mconan,train
The Muslims are imposing their culture in the U.K and the government allows it by submitting to Islam.,conan,train
I CAN POST LIE SAYING THAT ALL RAPES IN ASIA ARE COMMITTED BY EUROPEANS..,youtube,train
Jewish people are featured in the top roles of most companies just because of their race.,mconan,train
Islam members are constantly repeating that Islam is a 'religion of peace' more than other persons belonging to other religion do. I do not understand why Muslims need to repeat this thing so many times?,conan,train
Marxist Subversion happened .,wsf,train
Immigrants should go to @NancyPelosi home in San Francisco bc She believes in #OpenBorders She shouldn't have a problem https://t.co/sSeml9StNb,hateval,train
"We cannot even take the dog for a walk, we could offend Muslims.",conan,train
"Muslims are chosen to do a job instead of British citizens, this is unfair. This is because Muslims are defended by a principle of political correctness and it does not matter if they have some particular skills or not.",conan,train
Jews have a lot in common with monkeys: They are good at sex.,mconan,train
Why gays do not try to heal?,mconan,train
We have become so politically correct that even the mention of migrants is racist.,mconan,train
It 's a symbol demonstrating a lack of oxygen to the head of all its members .,wsf,train
"Great article on the #refugee crisis in Europe. ""The driving question for Europeans is: “How do we make it stop?” But it refers not to the humanitarian drama of the forcibly displaced, just to their ability to reach Europe."" https://t.co/claSlK8lIH",hateval,train
Jews control the u.s. government and have a secret plot to take over the world,mconan,train
"Quite strange, the majority of Easter Eggs are being labelled 'Chocolate Eggs', I think this is because of the Muslims in our country, and the companies are betraying our culture.",conan,train
Immigration Will Not Make America Great Again https://t.co/37VfGTMUhW,hateval,train
Asylum seekers and refugees get free council housing,mconan,train
Muslims are incapable of love.,mconan,train
The war in Iraq is the result of a small group of Jews that control the U.S. government.,mconan,train
Yet my daughter still wants to go outside and play with that thing .,wsf,train
Women should stay at home and raise the children because we need them to do that.,mconan,train
Iranian migrant stabs 6 people on German bus ‘“ Was his plan to burn the passengers alive? https://t.co/NSgaVbBQyy,hateval,train
@DailyMailUK Why do those who have neen accepted as refugees want the uk to take in more ? handing out things wont change peoples mind,hateval,train
"The Jews control the media, Hollywood, the highest offices of government, academia, the highest sports teams, the highest art forms, the highest values. What more could they control?",mconan,train
Migrants are just happy-go-lucky people with no moral code.,mconan,train
diversity is ok with me but you'd best beilieve that you're a canadian if you're going to live in my home,youtube,train
Trump proposal would limit citizenship for legal immigrants on welfare-good it's abt time -76% of immigrants coming to US never get off welfare. Welfare was not meant for a permanent means of income-,hateval,train
The Jews are the only few to receive public welfare.,mconan,train
"He walks upright , and has human arms and legs .",wsf,train
"A #multibillion-dollarcriminalnetwork is being fueled by inadequate refugee policies, experts say... https://t.co/yzbKcYGlQX https://t.co/rV0b5bVUEL",hateval,train
Their aggressiveness is a massive reason for their ' success ' .,wsf,train
"Can anyone answer this question?Why is it OK in this country to make light-hearted, or even offensive comments about Christianity, but similar comments about Islam are considered Islamophobic by the mainstream media?#Burqa #Brexit #bitcoin #immigration #r4today #SaudiArabia",hateval,train
"Damn affirmative action they got the white house , now our beer halls , their is only one safe place left ... God 's save Iceland .",wsf,train
Muslims do not have nothing useful that can enrich our culture.,conan,train
Many philosophers argue that humans are not born equal especially when it comes to gender.,mconan,train
"Just visited the swimming baths with my little lad, 'Muslims Only' Session, couldn't get in. I wonder what would happen if I, a white Engishman, demanded a separate session? Its just Islamic appeasement!",conan,train
"If Islam were peaceful, then there would be no persecution of Christians.",mconan,train
Besides who would even bother to help them ?,wsf,train
"Jews not only run Hollywood, they also control the world economy",mconan,train
Ellen DeGeneres Show is TheGenDer ideology on TV.,mconan,train
Don't wander around Kingston at night or you may end up tied to a tree with your genitals in a bowl nearby being pounded into mush for voo-doo spells .,wsf,train
"@Commenter#402 I'd still like to know too why you think the west should do anything to help, when they themselves hate us and think we're in league with the devil itself.",youtube,train
Blacks do not want to assimilate.,mconan,train
Great article by @giacomo_zando “Migrants are our sole currency: only when we find a new one we will stop transporting them.” https://t.co/t7Rbj3jJGG via @open_migration,hateval,train
Looks like a bread line in Africa.. Can #Spain afford all this? Hundreds of migrants break through border at Spanish exclave Ceuta https://t.co/PfcuKx5StZ via @YouTube,hateval,train
"We are all created equal in the eyes of the law, but a few individuals have the gall to question this equality and to claim that some groups - such as Jewish - are more worthy of protection from society than others.",mconan,train
"Talking of shitholes, I have to go to Londonistan tomorrow #LondonHasFallen.",conan,train
@Telegraph You play with ordinary poor peoples lives like a monopoly board you throw the dice and people never get out of jail migrants win,hateval,train
"As for womon, wear, Muslim Hijap does not hurt anyone, but western women wear or lack of, leads to temptations, infidelity, family breakup ...etc.",youtube,train
We should pay attention to not offend Muslims while celebrating Christmas in our country.,conan,train
How Europe’s panic over migration and terrorism is a big opportunity for Africa https://t.co/fOOJhOHC0v,hateval,train
A woman is more equal when she is wearing a dress. This is what is fair: women can be good women when they respect men.,mconan,train
Those can't interbreed as far as I know,youtube,train
In Germany gayrefugees get a special invitation for housing together. https://t.co/jqMOQXW1R0,hateval,train
"Jews rule the world and control banks, media, education, entertainment, finance and most of all, politics.",mconan,train
Children are not for rent,mconan,train
Because that's what islam and non-whites are trying to do in the once beautiful white countries.,youtube,train
"If people came here to work, our problems would be over.",mconan,train
How much you want to bet it is n't a black male running this operation You can count on white people to be very innovative,wsf,train
"Jews control the banks, media, hollywood, even the u.s. government.",mconan,train
Jews own everything,mconan,train
"Jews control the news media, Hollywood, the highest offices, academia and most religious organizations.",mconan,train
We are forced to economically support all of them,mconan,train
Therefore they had to practice slavery before all other races .,wsf,train
"A piece of body here, a piece of brain there, a piece of leg over there.",youtube,train
"They sound so naive , when will they learn that these people do not want to intergrate just accumulate .",wsf,train
I'm tired of women complaining about men being a threat to women only to turn a blind eye to women threatening men.,mconan,train
Separation is the only answer !,wsf,train
"They must have trapped her somehow , and sent her thru the network to Israel .",wsf,train
@realDonaldTrump Would you swap Mexicans for benefit seeking Romanian migrants in the UK ? Thanks to the EU,hateval,train
Lesbian women dress like men.,mconan,train
Jews are different.,mconan,train
"The Jews have ""own interests"" in the US, and have the will to influence our government",mconan,train
Gratefulness is apparently not a trait muslims are familiar with.,youtube,train
When asked how I knew the holocaust was a lie my answer was if it was the truth there would be no laws against saying it was a lie .,wsf,train
The vast majority of Muslims are unemployed and refuse to work.,conan,train
"Jews are different from non-Jews not because of their beliefs, but because of their physical nature. “Jewishness” and malevolence is inherited through blood.",mconan,train
"Since Jews think they are the “chosen people”, they ask for special privileges and believe they can be above the rules.",mconan,train
I dont see them waging war trying to genocide an entire race.,youtube,train
